22,615.03,282.6,336.17,384.81,522.16,473.8,789.34,629.52,371.35,513.25,220.42,601.99,795.59,366.21,293.2,568.21,359.18,546.26,376.63,924.43,396.08,317.27,667.71,685.37,611.55,393.83,585.75,711.54,264.34,284.53,607.95,253.82,241.22,421.93,470.65,347.08,420.72,546.7,325.58,439.25,566.4,675.65,532.61,467.56,440.07,276.43,491.62,290.24,269.38,340.09,294.86,523.61,352.59,353.21,271.04,305.69,309.35,234.13,323.06,470.67,205.35,214.81,531.45,347.08,328.77,496.05,559.55,572.57,427.71,303.92,454.21,248.55,262.5,296.61,317.4,334.62,862.73,916.46,582.08,698.5,464.73,368.87,303.39,448.52,530.27,398.98,494.95
23,600.86,292.82,312.76,354.8,489.24,453.56,573.84,621.12,357.62,461.54,212.28,656.89,725.04,373.71,295.52,548.08,331.28,517.16,361.38,874.58,395.71,304.93,688.95,724.2,595.03,367.82,542.78,644.47,257.57,281.45,583.42,257.59,246.77,403.72,477.55,331.58,417.16,513.08,317.77,427.13,530.73,692.18,426.37,404.93,412.65,254.82,473.87,279.87,266.43,312.9,270.02,497.29,330.18,354.6,261.53,296.17,298.13,238.81,306.82,428.27,204.59,209.41,482.64,327.36,295.59,407.75,507.97,566.76,429.53,295.95,451.43,244.82,253.96,267.65,307.21,335.04,813.08,920.44,563.59,614.46,489.27,384.26,303.93,381.78,528.61,412.92,503.88
24,574.96,294.59,299.39,342.71,476.15,441.67,460.15,601.29,356.68,426.97,211.3,669.21,666.62,370.96,294.58,544.14,325.03,522.4,349.42,841.16,394.93,299.77,697.55,719.43,573.05,354.96,523.62,599.58,255.15,278.75,568.67,260.9,250.13,395.24,471.61,314.56,429.99,498.85,314.82,419.37,516.87,690.25,370.85,357.34,395.73,244.94,453.12,272.78,261.73,293.81,257.03,466.06,320.45,356.41,250.43,290.59,292.61,241.2,291.63,389.67,207.88,208.45,428.87,312.36,275.98,360.67,476.69,565.44,425.14,289.56,441.3,244.53,253.49,255.07,296.04,336.2,737.82,886.12,553.7,570.28,508.01,391.34,304.5,336.89,497.18,418.05,516.14
25,541.22,290.72,292.71,342.56,476.28,435.37,414.34,573.85,364.25,403.82,215.09,653.14,616.28,361.38,291.45,551,333.21,550.54,339.66,818.69,393.87,299.4,697.73,685.6,547.44,350.86,520.35,569.48,255.62,276.3,560.42,263.91,252.04,393.26,457.11,296.52,453.74,497.56,315.12,414.52,517.54,676.01,349.14,319.78,385.81,242.87,430.39,267.88,255.85,280.12,251.96,431.57,319.16,358.51,238.26,287.65,290.9,242.06,277.14,353.61,213.87,210.44,371.81,300.51,265.42,341.07,458.93,567.13,416.61,284.22,426.27,246.52,258.4,253.4,284.2,337.84,645.48,826.27,549.55,552.69,522.89,392.89,305.1,306.57,445.89,417.3,530.6
26,507.49,286.85,286.03,342.41,476.41,429.07,368.54,546.4,371.83,380.66,218.89,637.08,565.93,351.8,288.32,557.86,341.39,578.68,329.9,796.22,392.81,299.04,697.91,651.77,521.83,346.77,517.09,539.38,256.1,273.84,552.18,266.92,253.94,391.27,442.61,278.48,477.5,496.27,315.42,409.67,518.21,661.77,327.44,282.22,375.89,240.81,407.65,262.98,249.98,266.44,246.89,397.08,317.87,360.62,226.1,284.71,289.18,242.93,262.64,317.55,219.86,212.43,314.74,288.66,254.86,321.48,441.18,568.81,408.07,278.88,411.25,248.52,263.31,251.74,272.36,339.48,553.14,766.42,545.39,535.1,537.78,394.43,305.69,276.24,394.6,416.55,545.07
27,481.6,287.97,279.39,336.54,484.57,419.37,338.34,533.37,363.84,367.89,215.14,613.46,531.89,346.86,281.23,562.13,336.76,589.52,323.75,756.25,393.87,298.76,672.51,627.04,523.32,347.85,505.68,497.61,256.81,266.06,545.64,272.8,250.45,394.07,431.61,266.45,472.71,496.72,316.63,411.19,518.68,637.8,306.55,269.13,369.4,238.71,402.74,262.59,246.24,259.57,248.95,384.9,310.63,356.51,222.97,282.87,289.61,243.61,255.42,299.15,217.48,215.02,299.28,282.65,252.32,321.57,428.77,553.92,392.18,276.31,397.53,250.94,266.51,249.56,283.01,345.82,529.12,729.63,546.26,493.2,545.39,397.98,310.66,268.3,393.04,415.28,539.34
28,459.33,291.4,272.77,328.02,496.44,408.1,315.37,527.02,348.64,359.93,207.91,586.34,505.4,344.06,272.3,565.19,326.2,592.34,319.27,708.17,395.9,298.52,635.26,606.53,537.38,351.32,490.51,450.44,257.62,255.8,539.9,280,244.45,399.09,422.23,257.21,454.69,497.97,318.28,415.66,519.06,609.31,286.04,267.37,364.5,236.6,406.09,264.29,243.49,255.87,254.31,383.06,300.65,349.52,224.03,281.53,291.03,244.21,251.56,288.95,211.21,217.87,303.1,279.36,253.51,330.79,418.84,531.36,372.87,275.02,384.42,253.57,268.93,247.13,304.07,354.35,536.77,703.54,549.46,440.04,549.65,402.44,317.65,270.74,414.52,413.77,524.25
29,437.06,294.82,266.15,319.5,508.31,396.83,292.41,520.68,333.43,351.97,200.68,559.22,478.92,341.26,263.37,568.25,315.64,595.17,314.8,660.1,397.94,298.29,598.02,586.02,551.44,354.8,475.33,403.28,258.43,245.54,534.16,287.2,238.46,404.11,412.85,247.98,436.67,499.22,319.92,420.12,519.43,580.82,265.52,265.6,359.59,234.49,409.43,265.99,240.74,252.17,259.67,381.23,290.66,342.53,225.09,280.2,292.45,244.81,247.7,278.74,204.95,220.73,306.92,276.07,254.7,340,408.91,508.79,353.57,273.74,371.31,256.19,271.35,244.71,325.13,362.87,544.41,677.44,552.65,386.89,553.9,406.91,324.65,273.18,436,412.25,509.16
30,441.22,289.62,266.71,313.22,516.96,402.5,285.34,519.97,337.99,347.36,201.45,532.25,471.39,345.27,266.31,562.65,313.89,582.41,321.11,670.05,396.19,296.65,577.4,574.16,548.18,370.58,465.49,386.39,252.39,250.36,519.4,290.56,232.46,406.44,408.99,247.91,421.69,518.07,412.33,411.61,524,566.22,259.75,266.23,363.95,232.52,408.72,264.65,237.46,254.71,257.17,381.41,298.98,333.63,225.75,276.73,294.58,241.62,246.09,273.26,206.22,221.99,319.94,275.76,255.74,344.03,406.89,501.16,352.24,272.87,370.61,253.06,281.77,245.38,319.02,361.85,580.66,689.45,544.43,391.72,535.31,404.35,313.12,271,454.74,402.71,506.05
31,454.18,281.54,269.65,307.68,524.54,413.81,283.56,521.14,349.14,343.86,204.9,505.34,470.19,351.55,273.21,554.18,315.07,564.45,331.01,699.35,393.18,294.55,562.33,565.19,539.16,390.47,457.43,379.6,244.06,260.2,501.63,292.65,226.46,407.87,406.98,250.9,407.72,542.79,534.99,398.76,529.96,556.26,258.88,267.65,371.39,230.59,406.66,262.3,233.99,259.32,252.05,382.26,313.4,324.08,226.26,272.55,296.95,237.17,245.24,269.35,210.01,222.73,336.02,276.45,256.75,346.34,407.51,498.51,356.91,272.14,374.05,248.01,294.85,247.09,303.86,357.64,626.44,714.17,532.41,415.88,509.09,399.44,295.42,267.29,472.57,390.49,506.93
32,467.14,273.46,272.6,302.14,532.11,425.13,281.79,522.32,360.29,340.36,208.34,478.42,468.98,357.84,280.11,545.7,316.25,546.5,340.92,728.65,390.17,292.44,547.26,556.22,530.14,410.35,449.38,372.8,235.73,270.04,483.87,294.73,220.45,409.3,404.96,253.88,393.75,567.51,657.65,385.92,535.91,546.29,258.02,269.07,378.83,228.66,404.59,259.94,230.52,263.93,246.93,383.12,327.82,314.53,226.78,268.38,299.32,232.72,244.38,265.45,213.8,223.47,352.1,277.14,257.75,348.65,408.13,495.86,361.58,271.41,377.49,242.97,307.94,248.8,288.7,353.44,672.22,738.89,520.38,440.03,482.88,394.53,277.72,263.57,490.4,378.26,507.81
33,455.47,277.89,272.11,309.76,948.27,595.82,276.48,512.12,500.38,343.67,226.11,462.13,467.82,352.39,278.55,525.52,332.6,554.82,342.43,683.3,410.37,329.95,538.97,548.17,513.15,581.39,454.64,363.23,243.16,267.15,474.19,289.55,221.76,411.21,424.46,256.86,377.27,571.4,1115.8,387.59,528.5,549.14,258.26,267.07,384.3,230.18,404.21,260.16,230.64,261.65,246.72,418.32,398.29,307.33,231.57,268.93,298.7,226.55,248.14,268.55,214.38,274.13,333.53,276.76,260.79,385.95,401.4,501.83,366.56,274.11,360.53,241.93,409.99,246.2,289.05,352.18,630.58,689.39,527.76,451.36,478.64,398.99,274.43,263.71,511.32,385.19,504.63
34,438.87,284.82,270.92,320.02,1446.2,798.39,270.47,499.64,666.26,348.35,246.75,447.96,466.66,344.59,275.29,503,352,568.39,342.27,623.02,435.22,375.37,532.03,540.3,494.57,782.66,462.58,353.11,253.75,261.71,466.13,282.92,224.53,413.21,448.26,259.84,360.29,571.12,1641.1,392.15,518.4,554.55,258.71,264.39,389.37,232.4,404.16,260.89,231.48,257.99,247.48,460.38,479.98,300.59,237.21,270.43,297.48,220.04,252.82,273.05,214.32,334.77,308.04,276.17,264.24,430.25,393.21,509.53,371.61,277.49,339.49,241.68,529.83,242.74,292.5,351.51,571.46,625.04,539.02,460.11,478.78,405.33,274.02,264.62,532.86,395.96,500.62
35,422.26,291.75,269.74,330.28,1944,1001,264.46,487.16,832.15,353.03,267.38,433.79,465.51,336.79,272.04,480.48,371.39,581.96,342.11,562.74,460.07,420.8,525.1,532.43,475.99,983.93,470.51,342.98,264.33,256.28,458.08,276.29,227.31,415.21,472.06,262.81,343.31,570.84,2166.4,396.72,508.31,559.96,259.17,261.71,394.44,234.61,404.12,261.62,232.33,254.32,248.25,502.44,561.66,293.85,242.85,271.93,296.26,213.53,257.5,277.55,214.27,395.41,282.55,275.58,267.68,474.55,385.02,517.23,376.66,280.87,318.46,241.44,649.67,239.28,295.96,350.83,512.34,560.69,550.28,468.86,478.93,411.67,273.6,265.53,554.39,406.72,496.62
36,437.44,316.96,273.31,338.26,2214.1,1260.9,264.9,487.84,990.63,348.58,400.71,441.56,472.42,349.83,269.98,509.44,452.31,608.29,444.8,552.05,466.89,646.53,545.66,522.98,479,1230.5,468.29,394.24,408.6,314.74,472.01,282.54,223.47,408.34,451.77,263.48,369.89,562.27,1982.1,407.06,498.38,583.07,253.59,257.58,445.15,240.15,470.96,306.16,229.58,257.85,253.69,717.09,570.21,293.88,234.22,288.81,301.87,219,268.18,275.26,216.29,463.35,283.47,275.11,264.1,736.99,392.84,518.67,378.18,273.26,334.13,245.74,680.47,241.45,291.35,350.58,529.04,565.36,552.21,467.56,468.79,411.27,272.46,263.92,686.34,415.37,510.16
37,456.15,344.2,277.42,345.99,2458.8,1527.3,266.04,489.98,1148.3,343.11,546.57,451.78,480.22,365.18,268.05,544.13,540.07,636.04,558.93,546.87,471.7,892.3,569.28,513.34,484.42,1482.1,464.94,452.32,567.72,380.3,488.4,290.21,218.9,400.48,426.58,263.89,401.31,552.77,1718.9,418.03,488.46,608.15,247.34,253.28,500.93,246.06,545.24,355.57,226.44,262.18,259.64,950.91,570.63,294.66,223.99,307.41,308.25,225.8,279.54,272.2,218.54,532.1,287.32,274.65,259.74,1023.7,402.43,519.41,379.31,264.44,353.89,250.54,701.38,244.24,285.84,350.38,554.17,577.71,553.11,465.13,457.51,410.14,271.23,262.04,830.56,423.79,525.65
38,474.86,371.44,281.52,353.72,2703.5,1793.6,267.19,492.13,1306,337.64,692.42,461.99,488.03,380.53,266.12,578.81,627.83,663.78,673.05,541.69,476.51,1138.1,592.9,503.71,489.83,1733.6,461.59,510.4,726.84,445.86,504.78,297.89,214.33,392.61,401.39,264.3,432.73,543.28,1455.8,429.01,478.55,633.22,241.08,248.99,556.72,251.97,619.51,404.98,223.3,266.51,265.6,1184.7,571.05,295.45,213.77,326,314.62,232.61,290.89,269.15,220.79,600.85,291.17,274.19,255.38,1310.3,412.03,520.15,380.45,255.62,373.65,255.34,722.28,247.03,280.34,350.18,579.3,590.06,554,462.71,446.24,409,270,260.15,974.78,432.21,541.14
